,Sample Name,Latitude,Longitude,Sampling Year,PFPrA,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFU0A,PFDoDA,PFTrDA,PFTeDA,PFHxDA,PFOcDA,PFPrS,PFEtS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFUdS,PFDoS,PFTrDS,FBSA,FHxSA,FHpSA,FOSA,FDSA,MeFBSA,MeFOSA,EtFOSA,FOSAA,MeFOSAA,EtFOSAA,3:3 Acid,4:3 Acid,5:3 Acid,7:3 Acid,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,10:2 FTUCA,4:2 FTSA,6:2 FTSA,8:2 FTSA,10:2 FTSA,6:6 PFPi,6:8 PFPi,8:8 PFPi,PFHxPA,PFOPA,PFECHS,Gen-X,ADONA,6:2 Cl-PFESA,8:2 Cl-PFESA,PFMPA,PFMBA,"3,6-OPFHpA",PFEESA,PFHxSAm,PFOSAm,PFHxSAmS,PFOSAmS,PFOANO,PFOSNO,PFOAB,PFOSB,5:3 FTB,5:1:2 FTB,6:2 FTAB,Cl-PFOS
372,CW23,45.037842,-74.525328,2021,0,0.48,0.35,0.27,0.51,0.33,0.19,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,LSF1,45.2263,-74.25158,2021,0,3,1.01,1.65,1.09,2.24,0.38,0,0,0,0,0,0,0,0,0,0.58,0.11,0.85,0.04,2.64,0,0,0,0,0,0.31,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
374,LSF2,45.20903,-74.23228,2021,0,1.66,1.32,1.62,1.03,2.35,0.33,0,0,0,0,0,0,0,0,0,0.56,0.11,0.75,0.04,3.19,0,0,0,0,0,0.16,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,LSF24,45.126186,-74.491636,2021,0,1.69,1.55,1.17,0.89,1.22,0.18,0,0,0,0,0,0,0,0,0,0.63,0.04,0.26,0,1.11,0,0,0,0,0,0.05,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,LSF25,45.180981,-74.373731,2021,0,1.37,1.1,1.29,0.98,1.85,0.25,0,0,0,0,0,0,0,0,0,0.55,0.09,0.74,0.02,2.65,0,0,0,0,0,0.23,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
377,LSF26,45.183517,-74.216408,2021,0,1.55,1.3,1.4,0.84,2.01,0.34,0,0,0,0,0,0,0,0,0,0.48,0.11,0.73,0.04,2.86,0,0,0,0,0,0.21,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
378,LSF3,45.19048,-74.21263,2021,0,2.71,1.54,1.69,1,2.35,0.37,0.04,0,0,0,0,0,0,0.09,0,0.7,0.14,0.89,0.04,2.43,0,0,0,0,0,0.16,0.03,0,0.05,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,LSF3.5,45.347333,-73.971519,2021,0,0.5,0.41,0.47,0.59,0.42,0.22,0.03,0,0,0,0,0,0,0,0,0.25,0,0.11,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,LSL1,NA,NA,2021,0,0.65,0.14,0.48,0.79,0.45,0.17,0,0,0,0,0,0,0,0,0,0.27,0,0.14,0,0.66,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,LSL13,44.897636,-75.170031,2021,0,2.31,1.26,1.53,1.04,2.17,0.29,0,0,0,0,0,0,0,0.06,0,0.54,0.11,0.76,0.02,2.64,0,0,0,0,0,0.18,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,LSL14,44.990811,-74.947294,2021,0,2.34,1.22,1.53,0.83,2.05,0.35,0.04,0,0,0,0,0,0,0.08,0,0.5,0.09,0.69,0,2.81,0,0,0,0,0,0.19,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,LSL15,45.009914,-74.9389,2021,0.79,2.57,1.39,1.42,1.08,1.75,0.22,0,0,0,0,0,0,0,0.08,0,0.53,0.1,0.59,0,2.76,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,LSL16,45.013814,-74.890022,2021,0,1.73,1.41,1.48,0.99,2.13,0.39,0,0,0,0,0,0,0,0.05,0,0.55,0.11,0.71,0.04,2.48,0,0,0,0,0,0.16,0.04,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,LSL17,45.026069,-74.890078,2021,1.03,2.22,1.53,0,0.89,2.27,0.4,0.05,0,0,0,0,0,0,0.11,0,0.6,0.12,0.74,0.02,3.35,0,0,0,0,0,0.38,0.04,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,LSL18,45.019083,-74.855286,2021,0,2.28,1.53,1.47,1.09,2.21,0.33,0,0,0,0,0,0,0,0.07,0,0.57,0.1,0.81,0.03,3.04,0,0,0,0,0,0.23,0.04,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,LSL2,NA,NA,2021,1.11,1.96,1.38,1.53,0.92,1.91,0.22,0,0,0,0,0,0,0,0.1,0,0.58,0.12,0.77,0,3.56,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,LSL3,NA,NA,2021,0,1.73,1.24,1.45,0.96,2.07,0.24,0,0,0,0,0,0,0,0.06,0,0.51,0.1,0.67,0.03,2.31,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
389,LSPA1,NA,NA,2021,0,1.36,1.14,1.05,0.75,1.1,0.21,0.03,0,0,0,0,0,0,0,0,0.33,0.05,0.43,0,1.7,0,0,0,0,0,0.1,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,LSPA2,NA,NA,2021,0,1.66,1.3,1.26,0.71,1.26,0.16,0.03,0,0,0,0,0,0,0.04,0,0.37,0.06,0.46,0,1.71,0,0,0,0,0,0.04,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,LSPA3,46.256587,-72.694571,2021,0,1.82,1.34,1.26,0.88,1.54,0.22,0,0,0,0,0,0,0,0.05,0,0.46,0.09,0.61,0.02,2.43,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,LSPA4,46.231208,-72.675508,2021,0.63,2.22,1.25,1.53,0.84,1.36,0.06,0,0,0,0,0,0,0,0.1,0,0.51,0.07,0.64,0,1.92,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,LSPM1,46.22665,-72.854883,2021,0,2.15,1.64,1.2,0.98,1.31,0.15,0,0,0,0,0,0,0,0,0,0.44,0.06,0.6,0,2.51,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,LSPM2,46.204067,-72.824783,2021,0,1.51,1.09,1.25,0.81,1.51,0.19,0,0,0,0,0,0,0,0,0,0.43,0.07,0.53,0.02,1.65,0,0,0,0,0,0.14,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,LSPM3,46.183033,-72.799467,2021,0.72,2.11,1.39,1.55,0.97,2.27,0.24,0,0,0,0,0,0,0,0.07,0,0.59,0.11,0.71,0.02,3.18,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,MASS1,47.2516,-70.544167,2021,0,1.85,1.22,1.06,0.8,1.09,0.07,0,0,0,0,0,0,0,0.05,0,0.36,0.08,0.43,0,1.71,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,ONT1,44.1941,-76.577883,2021,0,2.8,1.87,2.18,1.24,2.58,0.37,0,0,0,0,0,0,0,0.09,0,0.74,0.18,0.96,0.04,2.62,0,0,0,0,0,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,ONT2,44.237683,-76.39835,2021,0,2.64,1.77,1.78,1.25,2.08,0.27,0,0,0,0,0,0,0,0.12,0,0.63,0.14,0.9,0.04,3.12,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
399,ORL1,47.058254,-70.75197,2021,0,0.39,0.55,0.66,0.44,0.83,0.09,0,0,0,0,0,0,0,0,0,0.24,0.04,0.41,0,1.14,0,0,0,0,0,0.07,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,ORL2,47.013333,-70.698767,2021,0,1.38,1.19,1.29,0.81,1.58,0.27,0,0,0,0,0,0,0,0,0,0.51,0.08,0.68,0.02,2.24,0,0,0,0,0,0.15,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,ORL3,46.98877,-70.661748,2021,0,1.76,1.16,1.42,0.89,1.45,0.28,0,0,0,0,0,0,0,0.05,0,0.45,0.09,0.62,0,1.93,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
402,QC1,46.843411,-71.179714,2021,0,1.33,1.32,1.2,1.12,1.66,0.3,0,0,0,0,0,0,0,0,0,0.45,0.09,0.67,0.03,2.3,0,0,0,0,0,0.13,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,QC2,46.83937,-71.166825,2021,0,2.24,1.1,1.52,1.04,1.77,0.28,0,0,0,0,0,0,0,0.08,0,0.51,0.09,0.72,0,2.94,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,QC3,46.833885,-71.152614,2021,0,1.11,1.14,1.53,0.9,1.44,0.2,0,0,0,0,0,0,0,0,0,0.44,0.07,0.62,0.02,1.87,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,REP1,45.744983,-73.43195,2021,0.74,1.33,0.77,1.09,0.75,0.69,0.12,0,0,0,0,0,0,0,0,0,0.33,0,0.17,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,REP2,45.741667,-73.424033,2021,0.84,2.23,1.39,1.57,1.01,1.58,0.25,0,0,0,0,0,0,0,0.06,0,0.53,0.1,0.64,0,2.79,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
407,REP3,45.745028,-73.406417,2021,0,2.38,1.53,1.46,1.09,1.61,0.12,0,0,0,0,0,0,0,0.08,0,0.6,0.11,0.74,0,2.52,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,SAD1,46.72085,-71.4773,2021,0,0,0.82,0.64,0.32,1,0,0,0,0,0,0,0,0,0,0,0.28,0.04,0.4,0,1.2,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,SAD2,46.71368,-71.471017,2021,0,1.05,0.79,0.9,0.51,1.1,0.16,0,0,0,0,0,0,0,0,0,0.35,0.04,0.46,0,1.44,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,SAD3,46.705459,-71.461456,2021,0,2.23,1.52,1.28,0.92,1.53,0.22,0,0,0,0,0,0,0,0.06,0,0.5,0.09,0.67,0,2.64,0,0,0,0,0,0.19,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,SORAM1,46.073983,-73.088683,2021,0,1.53,1.75,2.21,0.87,1.4,0.23,0,0,0,0,0,0,0,0,0,0.38,0.07,0.46,0.02,1.72,0,0,0,0,0,0.07,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,SORAM2,46.067283,-73.07645,2021,0,2,1.37,1.33,0.97,1.51,0.23,0,0,0,0,0,0,0,0,0,0.53,0.08,0.64,0.03,2.16,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
413,SORAM3,46.06175,-73.0656,2021,0,2.2,1.58,1.6,1.01,1.56,0.25,0,0,0,0,0,0,0,0,0,0.49,0.07,0.62,0.03,2.21,0,0,0,0,0,0.12,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,SORAV1,46.172584,-72.964877,2021,0,1.18,1.26,1.02,0.8,1.11,0.21,0,0,0,0,0,0,0,0,0,0.38,0.05,0.46,0.02,1.67,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,SORAV2,NA,NA,2021,0,2.25,1.28,1.37,0.95,1.49,0.24,0.04,0,0,0,0,0,0,0,0,0.51,0.09,0.55,0,3.07,0,0,0,0,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,SORAV3,NA,NA,2021,0,1.16,1.22,1.5,0.91,1.61,0.28,0,0,0,0,0,0,0,0,0,0.5,0.09,0.71,0.03,1.95,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.09,0,0.11,0,0,0,0,0,0.02,0,0.04
417,STA1,46.57575,-72.098125,2021,0,1.25,1.16,0.89,0.88,1.33,0.2,0,0,0,0,0,0,0,0,0,0.43,0.06,0.55,0,2.02,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,STA2,46.569129,-72.098872,2021,0,1.89,1.25,1.18,0.83,1.34,0.19,0,0,0,0,0,0,0,0,0,0.53,0.09,0.54,0.02,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,STA3,46.562646,-72.10002,2021,0,1.75,1.14,1.19,0.82,1.15,0.14,0,0,0,0,0,0,0,0.07,0,0.43,0.07,0.6,0,1.77,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,STAN1,NA,NA,2021,0,0.6,0.4,0.54,0.28,0.55,0.06,0,0,0,0,0,0,0,0,0.41,0.18,0.05,0.15,0,0.69,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.07
421,STIR1,47.55815,-70.18045,2021,0,0.55,0.39,0.57,0.25,0.32,0,0,0,0,0,0,0,0,0,0,0.14,0.03,0.13,0,0.65,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,STJO1,NA,NA,2021,0,0.71,0.21,0.45,0.39,0,0,0,0,0,0,0,0,0,0,0,0.2,0.03,0.31,0,0.98,0,0,0,0,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,STL1,44.899817,-75.145133,2021,0,2.13,1.19,1.51,0.99,2.07,0.29,0,0,0,0,0,0,0,0,0,0.49,0.08,0.71,0.02,2.53,0,0,0,0,0,0.26,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
424,STL1.5,44.958861,-74.987861,2021,0,1.99,1.46,1.6,1.01,2.09,0.27,0,0,0,0,0,0,0,0.04,0,0.56,0.11,0.75,0.03,2.64,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,STL2,45.005017,-74.76185,2021,0,2.31,1.39,1.48,0.83,2.01,0.21,0,0,0,0,0,0,0,0.06,0,0.52,0.11,0.69,0.03,2.64,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,STM1,46.349237,-72.527838,2021,0,0.63,0,0.2,0.24,0.14,0.09,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.12,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,STM2,46.345992,-72.529377,2021,0,0.72,0.81,0.85,0.51,1.15,0.15,0,0,0,0,0,0,0,0,0,0.39,0.06,0.51,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,STM3,46.340461,-72.520947,2021,0.69,2.14,1.2,1.42,0.94,1.39,0.31,0,0,0,0,0,0,0,0.05,0,0.49,0.08,0.65,0,2.43,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,STM4,46.336517,-72.518583,2021,0,2.54,1.14,1.59,1.12,2.06,0.32,0,0,0,0,0,0,0,0.1,0,0.6,0.08,0.73,0.02,2.79,0,0,0,0,0,0.12,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,TCL1,NA,NA,2021,0,1.68,1.2,1.27,0.74,1.61,0.19,0,0,0,0,0,0,0,0.05,0,0.42,0.07,0.54,0,2.52,0,0,0,0,0,0.25,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,TCM1,45.7048,-73.478117,2021,0.96,0.98,0.45,0.52,0.84,0.36,0.13,0,0,0,0,0,0,0,0,0,0.17,0,0.05,0,0.3,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,TCM1_5,NA,NA,2021,0,2.97,2.97,3.21,1.66,2.38,0.38,0,0,0,0,0,0,0,0.07,0,0.99,0.12,0.81,0.03,3.15,0,0,0,0,0,0.15,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
433,TCM2,45.712764,-73.444502,2021,0,1.89,1.47,1.46,0.87,1.49,0.23,0,0,0,0,0,0,0,0,0,0.51,0.1,0.62,0.03,1.93,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
434,TCM2_5,NA,NA,2021,0,1.77,1.23,1.46,1.02,1.86,0.21,0,0,0,0,0,0,0,0.06,0,0.48,0.09,0.61,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,TCM3,NA,NA,2021,0,1.52,1.24,1.6,0.88,1.89,0.31,0,0,0,0,0,0,0,0,0,0.56,0.08,0.74,0.03,2.61,0,0,0,0,0,0.23,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,THI_01,44.213225,-76.545683,2021,0,4.15,4.2,3.3,2.58,3.06,0.3,0,0,0,0,0,0,0,0.05,0,1.09,0.16,0.93,0,2.78,0,0,0,0,0,0.33,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
437,THI_02,44.240247,-76.418039,2021,0,2.35,1.93,1.77,1.17,2.43,0.45,0.07,0,0,0,0,0,0,0.09,0,0.68,0.18,0.97,0.05,3.01,0,0,0,0,0,0.19,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
