Article (Author et al YYYY),Sample Name,Sample Type,Latitude (Decimal),Longitude (Decimal),Sample Date (MM/DD/YYY),Sample Time,Analysis Method,PFOS,PFOA,FBSA,PFDA,PFNA,PFHxS,PFHxA,PFHpA,PFHpS,GenX,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,PFPA,PFPeA,PFPeS,PFBS,PFBA,PFMOPrA,PFMOBA,PFMOAA,PFO2HxA,PFO3OA,PFO4DA,PFESA BP 1,PFESA BP 2,PFDoS,PFUnDA,FOSAA,N-MeFOSE,NMeFOSAA,NMeFOSA,N-EtFOSE,NEtFOSAA,N-EtFOSA,PFDS,PFTeDA,PFHxDA,PFNS,PFTrDA,PFDoA,PFOSA,9-Cl-PF3ONS,11-Cl-PF3OUdS,PFECA-G,ADONA,PFEESA,NFDHA,PFMBA,PFODA
NH_DES,198401044SW4,Surface Water,43.1764,-70.8967,5/28/2020,,Undisclosed,5.19,5.97,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044INTAKE,Surface Water,43.174,-70.9004,12/4/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044INTAKE,Surface Water,43.174,-70.9004,9/28/2020,,Undisclosed,14.5,15.4,,0,0,7.64,4.91,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044INTAKE,Surface Water,43.174,-70.9004,8/26/2020,,Undisclosed,16,15,,0,0,8.77,5.67,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044INTAKE,Surface Water,43.174,-70.9004,3/31/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW1,Surface Water,43.1742,-70.9002,12/29/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW1,Surface Water,43.1742,-70.9002,5/28/2020,,Undisclosed,5.56,6.52,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW1,Surface Water,43.1742,-70.9002,3/31/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW3,Surface Water,43.1737,-70.9173,12/29/2020,,Undisclosed,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW3,Surface Water,43.1737,-70.9173,9/28/2020,,Undisclosed,12.6,13.5,,0,0,5.78,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW3,Surface Water,43.1737,-70.9173,8/28/2020,,Undisclosed,12.1,11.2,,0,0,5.43,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,198401044SW3,Surface Water,43.1737,-70.9173,5/28/2020,,Undisclosed,4.36,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,,,,,,,,,
NH_DES,EMCONW001SW03,Surface Water,42.881172,-71.576808,10/15/2020,,Undisclosed,2.1,7,,0,0,0,2.4,1.9,0,0,0,0,0,0,,,,,2.1,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW03,Surface Water,42.881172,-71.576808,10/15/2020,,Undisclosed,2.4,7.2,,0,0,0,2.2,1.9,0,0,0,0,0,0,,,,,2.3,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW03,Surface Water,42.881172,-71.576808,10/15/2020,,Undisclosed,2.2,7.3,,0,0,0,2.5,2,0,0,0,0,0,0,,,,,2,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW04,Surface Water,42.905601,-71.300215,10/12/2020,,Undisclosed,3,5.4,,0,0,2.5,3.5,2.9,0,280,0,0,0,0,,,,,6.2,0,1.9,5.6,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW04,Surface Water,42.905601,-71.300215,10/12/2020,,Undisclosed,2.3,3.6,,0,0,2.4,1.7,0,0,0,0,0,0,0,,,,,1.8,0,1.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW04,Surface Water,42.905601,-71.300215,10/12/2020,,Undisclosed,2.2,3.9,,0,0,2.2,4,2.3,0,850,0,0,0,0,,,,,7.5,0,1.9,12,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW05,Surface Water,42.864512,-71.21284,10/6/2020,,Undisclosed,1.9,4,,0,0,0,2.1,1.9,0,0,0,0,0,0,,,,,2.1,0,2,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW05,Surface Water,42.864512,-71.21284,10/6/2020,,Undisclosed,1.9,3.7,,0,0,0,1.9,0,0,0,0,0,0,0,,,,,1.8,0,1.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW05,Surface Water,42.864512,-71.21284,10/6/2020,,Undisclosed,2.2,3.5,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW06,Surface Water,42.800851,-71.25281,10/19/2020,,Undisclosed,2.7,7.4,,0,0,1.9,3.9,3.1,0,0,0,0,0,0,,,,,3.6,0,2.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW06,Surface Water,42.800851,-71.25281,10/19/2020,,Undisclosed,2.5,7.2,,0,0,1.8,4.4,2.9,0,0,0,0,0,0,,,,,4,0,2.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW06,Surface Water,42.800851,-71.25281,10/19/2020,,Undisclosed,1.8,7,,0,0,1.8,3.9,2.7,0,0,0,0,0,0,,,,,3.4,0,2.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/26/2020,,Undisclosed,0,4.1,,0,0,0,2.1,2,0,0,0,0,0,0,,,,,1.8,0,1.9,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/26/2020,,Undisclosed,0,4.2,,0,0,0,2.5,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/26/2020,,Undisclosed,2.1,4,,0,0,0,2.3,0,0,0,0,0,0,0,,,,,1.9,0,1.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/9/2020,,Undisclosed,2,3.9,,0,0,0,2.2,1.8,0,0,0,0,0,0,,,,,2,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/9/2020,,Undisclosed,1.9,4.1,,0,0,0,2.1,0,0,0,0,0,0,0,,,,,1.9,0,1.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/9/2020,,Undisclosed,2.3,4,,0,0,0,2.4,1.8,0,0,0,0,0,0,,,,,2.1,0,1.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/9/2020,,Undisclosed,1.9,4.2,,0,0,0,2.2,1.8,0,0,0,0,0,0,,,,,1.8,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/9/2020,,Undisclosed,2.1,4,,0,0,0,2.1,0,0,0,0,0,0,0,,,,,1.9,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW07,Surface Water,42.8082,-71.17168,10/9/2020,,Undisclosed,1.8,4.2,,0,0,0,2.4,0,0,0,0,0,0,0,,,,,1.9,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW08,Surface Water,42.788144,-71.294655,10/20/2020,,Undisclosed,1.8,6.1,,0,0,0,3.5,2.6,0,0,0,0,0,0,,,,,3.1,0,2.2,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW08,Surface Water,42.788144,-71.294655,10/20/2020,,Undisclosed,2,6.2,,0,0,0,3.3,2.7,0,0,0,0,0,0,,,,,3.1,0,2.1,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW08,Surface Water,42.788144,-71.294655,10/20/2020,,Undisclosed,3.3,6.6,,0,0,0,3.2,2.7,0,0,0,0,0,0,,,,,3.1,0,2.1,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW08,Surface Water,42.788144,-71.294655,10/20/2020,,Undisclosed,1.9,6.7,,0,0,0,3.6,2.9,0,0,0,0,0,0,,,,,3.3,0,2.3,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW08,Surface Water,42.788144,-71.294655,10/20/2020,,Undisclosed,2.1,6.8,,0,0,0,3.6,2.8,0,0,0,0,0,0,,,,,3.3,0,2.4,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW08,Surface Water,42.788144,-71.294655,10/20/2020,,Undisclosed,2.2,6.6,,0,0,0,3.2,2.6,0,0,0,0,0,0,,,,,3.1,0,2,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW09,Surface Water,42.918186,-71.060693,10/19/2020,,Undisclosed,0,2.6,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW09,Surface Water,42.918186,-71.060693,10/19/2020,,Undisclosed,0,2.7,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW09,Surface Water,42.918186,-71.060693,10/19/2020,,Undisclosed,0,2.2,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW09,Surface Water,42.918186,-71.060693,10/19/2020,,Undisclosed,0,2.2,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW10,Surface Water,43.456638,-71.757563,10/23/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW10,Surface Water,43.456638,-71.757563,10/23/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW10,Surface Water,43.456638,-71.757563,10/23/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW11,Surface Water,42.849599,-71.491344,10/19/2020,,Undisclosed,5.1,23,,0,0,5.1,6.6,5.3,0,0,0,0,0,0,,,,,4.9,0,6,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW11,Surface Water,42.849599,-71.491344,10/19/2020,,Undisclosed,4.2,22,,0,0,4.8,6.2,5.4,0,0,0,0,0,0,,,,,4.9,0,5.9,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW11,Surface Water,42.849599,-71.491344,10/19/2020,,Undisclosed,5.4,26,,0,0,6.1,7.4,6.3,0,0,0,0,0,0,,,,,5.9,0,6.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW12,Surface Water,43.004451,-71.379468,10/28/2020,,Undisclosed,0,3.7,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW12,Surface Water,43.004451,-71.379468,10/28/2020,,Undisclosed,0,3.9,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW12,Surface Water,43.004451,-71.379468,10/28/2020,,Undisclosed,0,3.7,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW12,Surface Water,43.004451,-71.379468,10/28/2020,,Undisclosed,3,5.1,,1.9,2.3,2.2,3.2,2.9,0,0,0,0,2,2.2,,,,,2.8,2.1,2.3,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,2,0,1.9,2.2,2.4,2.3,,,,1.8,,,,0
NH_DES,EMCONW001SW13,Surface Water,42.820122,-71.526176,10/12/2020,,Undisclosed,2.2,16,,0,0,1.8,6.3,4.1,0,0,0,0,0,0,,,,,4.1,0,3.4,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW13,Surface Water,42.820122,-71.526176,10/12/2020,,Undisclosed,2.4,16,,0,0,1.9,6.3,4.5,0,0,0,0,0,0,,,,,4.1,0,3.5,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW13,Surface Water,42.820122,-71.526176,10/12/2020,,Undisclosed,2.6,15,,0,0,1.8,6,4.4,0,0,0,0,0,0,,,,,4.2,0,3.3,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW14,Surface Water,42.799405,-71.38589,10/14/2020,,Undisclosed,11,7.4,,0,0,3,3.3,2.5,0,0,0,0,0,0,,,,,2.8,0,2.5,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW14,Surface Water,42.799405,-71.38589,10/14/2020,,Undisclosed,12,8.7,,0,0,3,27,4.5,0,0,2.9,1100,1.9,0,,,,,8.4,0,2.5,12,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW14,Surface Water,42.799405,-71.38589,10/14/2020,,Undisclosed,12,8.2,,0,0,3.1,3.4,2.2,0,0,0,0,0,0,,,,,2.8,0,2.5,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW01,Surface Water,42.821231,-71.208982,10/7/2020,,Undisclosed,2.7,4.7,,0,0,1.8,2.5,2.1,0,0,0,0,0,0,,,,,2.1,0,2.1,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW01,Surface Water,42.821231,-71.208982,10/7/2020,,Undisclosed,2.6,4.8,,0,0,1.9,2.5,2,0,0,0,0,0,0,,,,,2.7,0,2.3,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW01,Surface Water,42.821231,-71.208982,10/7/2020,,Undisclosed,2.6,4.5,,0,0,1.8,2.4,2,0,0,0,0,0,0,,,,,2.8,0,2.2,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW02,Surface Water,43.958916,-71.968903,10/22/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW02,Surface Water,43.958916,-71.968903,10/22/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,EMCONW001SW02,Surface Water,43.958916,-71.968903,10/22/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,19870408152POST,Surface Water,42.951348,-71.541808,11/20/2020,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,19870408151,Surface Water,42.952662,-71.545618,11/20/2020,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,19870408152PRE,Surface Water,42.951149,-71.543257,11/20/2020,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,199001014CS,Surface Water,43.155,-71.11,4/14/2020,,Undisclosed,0,7.74,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,199001014NRUP,Surface Water,43.155278,-71.108611,4/14/2020,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,199001014NROUT,Surface Water,43.150278,-71.111111,4/14/2020,,Undisclosed,5.97,64,,,15.2,0,36.5,50.1,0,,,,,,,,,,28.2,,0,11.4,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,199001014NR152,Surface Water,43.148611,-71.113056,4/14/2020,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MTBE_16420,Surface Water,43.410119,-72.038303,6/9/2021,,Undisclosed,0.66,1.2,,0,0,0,0.68,0.79,0,0,,0,0,,,,,,0.66,0,0.52,0,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,MBPREFW1,Surface Water,43.65608,-71.49771,7/4/2021,,Undisclosed,2.16,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,3.23,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,MBPREFW2,Surface Water,43.65608,-71.49771,7/4/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,4.35,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,MBPOSTFW1,Surface Water,43.65608,-71.49771,7/5/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,4.2,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,MBPOSTFW2,Surface Water,43.65608,-71.49771,7/5/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,4.42,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,CHPREFW1,Surface Water,43.7042,-71.45713,7/4/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,3.17,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,CHPREFW2,Surface Water,43.7042,-71.45713,7/4/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,3.84,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,CHPOSTFW1,Surface Water,43.70222,-71.45557,7/5/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,2.81,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,CHPOSTFW2,Surface Water,43.70222,-71.45557,7/5/2021,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,3.53,,,,,,,,,,0,,,,,,,,0,,,0,,0,,,,,0,0,0,0,
NH_DES,198704018SW-1,Surface Water,43.5402,-71.0279,6/25/2025,,Undisclosed,0,2.2,,,0,0,0,0,0,,,,,,,,,,0,,0,2.5,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-1,Surface Water,43.5402,-71.0279,6/25/2024,,Undisclosed,0,3.97,,,0,0,0,0,0,,,,,,,,,,0,,0,4.13,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-1,Surface Water,43.5402,-71.0279,6/21/2023,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-1,Surface Water,43.5402,-71.0279,6/28/2022,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-1,Surface Water,43.5402,-71.0279,6/24/2021,,Undisclosed,0,3.2,,,0,0,0,0,0,,,,,,,,,,0,,0,2.4,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-2,Surface Water,43.5379,-71.0315,6/25/2025,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-2,Surface Water,43.5379,-71.0315,6/27/2024,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-2,Surface Water,43.5379,-71.0315,6/21/2023,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-2,Surface Water,43.5379,-71.0315,6/28/2022,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-2,Surface Water,43.5379,-71.0315,6/24/2021,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-3,Surface Water,43.5376,-71.0304,6/26/2025,,Undisclosed,0,4.7,,,0,0,2.1,2.7,0,,,,,,,,,,1.9,,0,2.2,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-3,Surface Water,43.5376,-71.0304,6/27/2024,,Undisclosed,0,2.41,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-3,Surface Water,43.5376,-71.0304,6/21/2023,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-3,Surface Water,43.5376,-71.0304,6/28/2022,,Undisclosed,0,3.8,,,0,0,2.15,2.71,0,,,,,,,,,,2.17,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-3,Surface Water,43.5376,-71.0304,6/24/2021,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-10,Surface Water,43.5399,-71.0328,6/25/2025,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-10,Surface Water,43.5399,-71.0328,6/27/2024,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-10,Surface Water,43.5399,-71.0328,6/21/2023,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-10,Surface Water,43.5399,-71.0328,6/28/2022,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198704018SW-10,Surface Water,43.5399,-71.0328,6/24/2021,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198403011SW1,Surface Water,43.208084,-72.205773,4/10/2020,,Undisclosed,16,3,,0,0,0,0,0,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,0,,,2,,0,0,,0,0,0,,,,,,,,,
NH_DES,198403011SW3,Surface Water,43.207164,-72.20316,7/12/2023,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,2.79,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
